__family,mean_test_btc,mean_train_btc,fees,turnover,turns,n,std_test,score
"(0.035, 0.025, 100, 240, 0.3)",1.0529322014396214,1.122156286234,0.0018843228028136,8.393040187252788,16.0,1,,5.267567972263202
"(0.03, 0.011, 200, 240, 0.7)",1.0168022469349245,1.2909281723245434,0.0018911462699647,8.41132566424513,16.0,1,,5.240573932787525
"(0.048, 0.007, 100, 240, 0.7)",1.010607125198386,1.2183092422068995,0.0018850520733033,8.382173273772258,16.0,1,,5.219808710011211
"(0.026, 0.019, 200, 240, 0.7)",1.0146496530825142,1.0696295025657008,0.0018589411654316,8.26746360000114,16.0,1,,5.166522511917653
"(0.048, 0.01, 100, 120, 0.3)",0.9971947703652424,1.2554693095350749,0.0018530040925154,8.235256335999038,22.0,1,,5.140469934272247
"(0.042, 0.02, 300, 0, 0.3)",0.9839685564251904,1.3776068116700078,0.0018511305764231,8.222520235325437,16.0,1,,5.113377543511485
"(0.02, 0.025, 200, 240, 0.7)",1.000271902116559,1.305452950531191,0.0018157188857478,8.064004353753793,16.0,1,,5.050458360107708
"(0.029, 0.018, 200, 240, 0.7)",0.9803060372211952,1.121399578964745,0.0018004462257141,7.996018719878688,16.0,1,,4.996514950934825
"(0.043, 0.01, 200, 240, 0.5)",1.028035511876637,1.3030078932311149,0.0017000485820125,7.565683329097511,14.0,1,,4.82667712784338
"(0.049, 0.008, 200, 0, 1.0)",1.0166968371254774,1.3400249216979312,0.0016979086903468,7.552392427924395,16.0,1,,4.811195142397328
"(0.044, 0.014, 200, 240, 0.5)",1.0392830839326186,1.3361843188288682,0.001677687647094,7.470043133166826,14.0,1,,4.790126962868937
"(0.046, 0.018, 100, 240, 0.7)",1.0390106319644683,1.1965087659864162,0.0016736354006208,7.451940980769713,14.0,1,,4.780807486948704
"(0.043, 0.015, 100, 120, 0.7)",1.0333491348458124,1.217345487047484,0.0016746675390897,7.454641441193781,14.0,1,,4.776495187903613
"(0.03, 0.026, 200, 240, 0.7)",1.0183647210876794,1.3698750377702287,0.0016386125812529499,7.289346080514134,14.0,2,0.009628255948237144,4.676492084776434
"(0.015, 0.028, 200, 240, 0.7)",1.0217556590807493,1.3009889559742147,0.0016097800211352,7.155672367240293,14.0,1,,4.615482062679761
"(0.018, 0.024, 100, 240, 0.5)",1.0255768840328676,1.3302047964954475,0.001608614710625,7.137092350232986,14.0,1,,4.610014444438736
"(0.015, 0.017, 300, 240, 0.7)",0.998090517431904,1.5906767525105348,0.0016147138462058,7.169868783787181,14.0,1,,4.598910195479289
