params,train_final_btc,test_final_btc,turns_test,fees_btc,turnover_btc,score,gen_gap,robust_score
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.016036442861689194, 'flip_band_exit': 0.01949600944697563, 'vol_window': 90, 'vol_adapt_k': 0.0075, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 1.0, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.0}",0.9899986374965803,1.004022900617666,5877.0,0.0006404480828519967,2.8479903733534906,1.004022900617666,-0.014024263121085623,-16.53774836890153
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.014543022591474606, 'flip_band_exit': 0.007730624416402619, 'vol_window': 90, 'vol_adapt_k': 0.0075, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 1.0, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.0}",1.0244449746846027,1.004014141666544,603.0,0.0004549263241785626,2.0233844634571847,1.004014141666544,0.020430833018058703,-2.5349309659953185
"{'trend_kind': 'roc', 'trend_lookback': 160, 'flip_band_entry': 0.017076245205095347, 'flip_band_exit': 0.02081803768496419, 'vol_window': 45, 'vol_adapt_k': 0.005, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 0.66, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",1.0545026198447094,1.0033045146493946,1670.0,0.002207850996063934,9.814508548832634,1.0033045146493946,0.05119810519531476,-13.008539072993727
"{'trend_kind': 'roc', 'trend_lookback': 120, 'flip_band_entry': 0.012167460611794466, 'flip_band_exit': 0.02001853789054204, 'vol_window': 45, 'vol_adapt_k': 0.005, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.5, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.02}",1.0182406410425995,1.0031431431838629,1109.0,0.0009015194508640487,4.008101335829571,1.0031431431838629,0.015097497858736597,-5.784545355797994
"{'trend_kind': 'roc', 'trend_lookback': 300, 'flip_band_entry': 0.014931324093856438, 'flip_band_exit': 0.009602963573302772, 'vol_window': 90, 'vol_adapt_k': 0.0, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.5, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 60, 'gate_roc_threshold': 0.01}",1.0424937737212983,1.0029763625285295,609.0,0.0011049890885073414,4.912423066127196,1.0029763625285295,0.03951741119276875,-5.44798777569315
"{'trend_kind': 'roc', 'trend_lookback': 120, 'flip_band_entry': 0.019178326642923252, 'flip_band_exit': 0.009787830801212538, 'vol_window': 45, 'vol_adapt_k': 0.0025, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.66, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.02}",1.0374693177379815,1.002919672919849,2694.0,0.0013982079830584333,6.215696996116233,1.002919672919849,0.034549644818132386,-11.962666114848847
"{'trend_kind': 'roc', 'trend_lookback': 120, 'flip_band_entry': 0.03519428255267701, 'flip_band_exit': 0.016602148277852915, 'vol_window': 90, 'vol_adapt_k': 0.0025, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.66, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.02}",1.0227676891326776,1.0022847942293889,2302.0,0.0004550415297343664,2.0233200774057805,1.0022847942293889,0.020482894903288695,-6.784114379452012
"{'trend_kind': 'roc', 'trend_lookback': 300, 'flip_band_entry': 0.03673773985874548, 'flip_band_exit': 0.01648080753077352, 'vol_window': 45, 'vol_adapt_k': 0.005, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 1.0, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",1.0102496802807857,1.0022747098447122,5382.0,0.0008702350220736428,3.8687595241717894,1.0022747098447122,0.007974970436073425,-16.32601652402385
"{'trend_kind': 'sma', 'trend_lookback': 120, 'flip_band_entry': 0.021066418174663575, 'flip_band_exit': 0.026437649482862473, 'vol_window': 60, 'vol_adapt_k': 0.0025, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 1.0, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",1.016422730484737,1.0014876733184346,1941.0,0.00045254998480177366,2.011980006886739,1.0014876733184346,0.014935057166302501,-5.869124703546113
"{'trend_kind': 'sma', 'trend_lookback': 120, 'flip_band_entry': 0.018445559764935678, 'flip_band_exit': 0.010231158090115884, 'vol_window': 45, 'vol_adapt_k': 0.0, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.66, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.02}",1.0318180427972932,1.001188034936849,1032.0,0.000686613112248208,3.0522387148972907,1.001188034936849,0.03063000786044423,-4.643144408936093
