params,train_final_btc,test_final_btc,turns_test,fees_btc,turnover_btc,score,gen_gap,robust_score
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.0191801836231806, 'flip_band_exit': 0.01727359470620384, 'vol_window': 60, 'vol_adapt_k': 0.005, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 0.66, 'max_position': 0.8, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.02}",2.917670271900618,1.4571612855449176,3555.0,0.24876930614520568,442.25654425814446,1.4571612855449176,1.4605089863557001,-450.69559973011445
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.022325456066593228, 'flip_band_exit': 0.010268407891890761, 'vol_window': 45, 'vol_adapt_k': 0.0025, 'bar_interval_minutes': 15, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.33, 'max_position': 0.6, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",3.5372843473076574,1.4168154128716857,2123.0,0.1483887258644889,263.8021793146465,1.4168154128716857,2.120468934435972,-268.7318054805564
"{'trend_kind': 'roc', 'trend_lookback': 300, 'flip_band_entry': 0.027221372999217633, 'flip_band_exit': 0.005310735014307872, 'vol_window': 45, 'vol_adapt_k': 0.005, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.5, 'max_position': 0.6, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",4.665437919093691,1.411747934488966,1089.0,0.0792611990997327,140.90879839952413,1.411747934488966,3.2536899846047245,-143.5168643578463
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.022151063534647387, 'flip_band_exit': 0.011058178264098752, 'vol_window': 45, 'vol_adapt_k': 0.005, 'bar_interval_minutes': 15, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.5, 'max_position': 1.0, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",3.9294414482567097,1.4086292217076517,8938.0,0.19901626708462364,353.8066970393312,1.4086292217076517,2.520812226549058,-376.023384631085
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.04421810828990119, 'flip_band_exit': 0.014194709191874131, 'vol_window': 60, 'vol_adapt_k': 0.0025, 'bar_interval_minutes': 15, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.33, 'max_position': 1.0, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",3.382491762583668,1.3988580320022446,6741.0,0.11070125731658387,196.80223522948282,1.3988580320022446,1.9836337305814236,-213.17155151781725
"{'trend_kind': 'sma', 'trend_lookback': 200, 'flip_band_entry': 0.018687532588830165, 'flip_band_exit': 0.005015647337820196, 'vol_window': 90, 'vol_adapt_k': 0.0, 'bar_interval_minutes': 15, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 0.5, 'max_position': 1.0, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.02}",3.070908200392651,1.3921523726099783,3909.0,0.1608329476962009,285.925240348802,1.3921523726099783,1.6787558277826728,-295.21481841130833
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.04445037589255859, 'flip_band_exit': 0.013981838057011555, 'vol_window': 45, 'vol_adapt_k': 0.0, 'bar_interval_minutes': 15, 'target_vol': 0.6, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.5, 'max_position': 0.6, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",3.7519300753634575,1.3854961260097804,684.0,0.06685077145791078,118.8458159251756,1.3854961260097804,2.3664339493536772,-120.13227322435543
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.024277402722642012, 'flip_band_exit': 0.005389039526608173, 'vol_window': 90, 'vol_adapt_k': 0.0025, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 0.33, 'max_position': 0.6, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",5.11359755410972,1.381220968359381,1044.0,0.09418027451813667,167.43159914335365,1.381220968359381,3.7323765857503393,-170.15507052904317
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.04090054178953521, 'flip_band_exit': 0.015997227855051182, 'vol_window': 60, 'vol_adapt_k': 0.0025, 'bar_interval_minutes': 15, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 1.0, 'max_position': 0.6, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",3.258325231954446,1.372515018018572,2091.0,0.0800290771636357,142.27391495757468,1.372515018018572,1.8858102139358741,-146.94899166876093
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.035429890247886474, 'flip_band_exit': 0.018552969234531907, 'vol_window': 90, 'vol_adapt_k': 0.0075, 'bar_interval_minutes': 15, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.5, 'max_position': 0.6, 'long_only': True, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",3.0326375898162516,1.3724234646824132,1015.0,0.09108091160902436,161.92162063826544,1.3724234646824132,1.6602141251338385,-163.8499339405979
