bar_interval_minutes,cooldown_minutes,fees_btc,flip_band_entry,flip_band_exit,funding_limit_long,funding_limit_short,gate_roc_threshold,gate_window_days,long_only,max_mult,max_position,min_mult,min_trade_btc,rebalance_threshold_w,robust_score,step_allocation,target_vol,test_final_btc,train_final_btc,trend_kind,trend_lookback,turnover_btc,turns_test,vol_adapt_k,vol_window
15,240,0.0009813735914716317,0.05740574996510481,0.016859391730896383,0.09833749749006206,-0.05421787940788349,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.4099851922011335,0.33,0.4,0.9816619332024386,1.0014278560133327,sma,120,4.337766305236816,18.0,0.0075,60
15,240,0.0009813735914716317,0.0573779720082596,0.01674861978300808,0.024496535621318344,-0.05344510704893893,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.4099851922011335,0.33,0.4,0.9816619332024386,1.0014278560133327,sma,120,4.337766305236816,18.0,0.0075,60
15,240,0.0009813735914716317,0.057188854895932964,0.01684557196064038,0.038609163209433674,-0.05237110689836698,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.410303124945909,0.33,0.4,0.9816619332024386,1.0023362352841203,sma,120,4.337766305236816,18.0,0.0075,60
15,240,0.0009813735914716317,0.05680506013520068,0.01778512404955622,0.09919974782802762,-0.053754596603827726,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.410303124945909,0.33,0.4,0.9816619332024386,1.0023362352841203,sma,120,4.337766305236816,18.0,0.0075,60
15,240,0.0009813735914716317,0.05686024914850748,0.01782570312859282,0.09674862172696051,-0.05183506561058837,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.410303124945909,0.33,0.4,0.9816619332024386,1.0023362352841203,sma,120,4.337766305236816,18.0,0.0075,60
15,240,0.0009813735914716317,0.05707936100116628,0.017780367002937333,0.09670429769844044,-0.054374859752591057,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.410303124945909,0.33,0.4,0.9816619332024386,1.0023362352841203,sma,120,4.337766305236816,18.0,0.0075,60
15,240,0.0009813735914716317,0.05737105349702676,0.01976087998123672,0.09735458234258003,-0.05667389363399542,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.410303124945909,0.33,0.4,0.9816619332024386,1.0023362352841203,sma,120,4.337766305236816,18.0,0.0075,60
15,240,0.0009806312758267,0.057483305714087544,0.017819723972047834,0.09934750739849946,-0.04021516418196981,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.4103538945036593,0.33,0.4,0.982732039931301,1.0144777275288261,sma,120,4.335013681224173,18.0,0.0075,60
15,240,0.0009813735914716317,0.05660359825134833,0.018701414809483185,0.0262698067928824,-0.028623785699635407,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.411036978811707,0.33,0.4,0.9816619332024386,1.004432960614972,sma,120,4.337766305236816,18.0,0.0075,60
15,240,0.0009813735914716317,0.05674078677142051,0.01661629337465369,0.032029134724489594,-0.05058784515130474,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.411036978811707,0.33,0.4,0.9816619332024386,1.004432960614972,sma,120,4.337766305236816,18.0,0.0075,60
15,240,0.0009813735914716317,0.056279772535552275,0.017981076915266982,0.09960835951171862,-0.05232176824015274,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.411036978811707,0.33,0.4,0.9816619332024386,1.004432960614972,sma,120,4.337766305236816,18.0,0.0075,60
15,240,0.0009813735914716317,0.056850687893233054,0.01677518404584195,0.09879453399086101,-0.044867068633396935,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.414855382232619,0.33,0.4,0.9816619332024386,1.0153426846747202,sma,120,4.337766305236816,18.0,0.0075,60
15,240,0.0009813735914716317,0.05734368061747131,0.017673899476397803,0.0971824473607408,-0.0513635894592102,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.414855382232619,0.33,0.4,0.9816619332024386,1.0153426846747202,sma,120,4.337766305236816,18.0,0.0075,60
15,180,0.0010039008938994367,0.05912295128471506,0.018380834613160205,0.09324750120906819,-0.06153799114825319,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.466253117958508,0.33,0.4,1.024918820317217,1.0005799308893972,sma,120,4.451664136487926,15.0,0.0075,60
15,180,0.0010039008938994367,0.059144948926647324,0.01830490985422191,0.09727549992257532,-0.05570128583364721,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.466253117958508,0.33,0.4,1.024918820317217,1.0005799308893972,sma,120,4.451664136487926,15.0,0.0075,60
15,180,0.0010039008938994367,0.059228194911979774,0.018333904928893408,0.09738446342542265,-0.055624768290137315,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.466253117958508,0.33,0.4,1.024918820317217,1.0005799308893972,sma,120,4.451664136487926,15.0,0.0075,60
15,240,0.0010054275918697066,0.059632973966753926,0.01991890810899456,0.09737460873893773,-0.06261398475348817,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.4716776055968914,0.33,0.4,1.0270144268400085,1.0021719457514515,sma,120,4.459181177253161,15.0,0.0075,60
15,240,0.0010103081311356888,0.05824999042351755,0.018868268216543176,0.09380117157926929,-0.05925962871273627,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.4963745724674746,0.33,0.4,1.026292726321919,1.003264243256003,sma,120,4.480646682527122,16.0,0.0075,60
15,240,0.0010103081311356888,0.05794794929369623,0.01863481958100434,0.0997375035145576,-0.058587937919437796,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.4963745724674746,0.33,0.4,1.026292726321919,1.003264243256003,sma,120,4.480646682527122,16.0,0.0075,60
15,240,0.0010103081311356888,0.058166413530292276,0.018921880185130035,0.09986134850701393,-0.05943970161522679,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.4963745724674746,0.33,0.4,1.026292726321919,1.003264243256003,sma,120,4.480646682527122,16.0,0.0075,60
15,240,0.0010103081311356888,0.05797471879073602,0.018881447408919852,0.09997742073157904,-0.05805723019834757,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.4963745724674746,0.33,0.4,1.026292726321919,1.003264243256003,sma,120,4.480646682527122,16.0,0.0075,60
15,240,0.0010103081311356888,0.05834718030588993,0.018712891531527963,0.09379094052461867,-0.060476417457909305,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.4963745724674746,0.33,0.4,1.026292726321919,1.003264243256003,sma,120,4.480646682527122,16.0,0.0075,60
15,240,0.0010103081311356888,0.05808973622318765,0.018807789082278977,0.09832306964181031,-0.05790662661158712,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.4963745724674746,0.33,0.4,1.026292726321919,1.003264243256003,sma,120,4.480646682527122,16.0,0.0075,60
15,240,0.0010103081311356888,0.0580772324467886,0.018827833079000766,0.09992447697717054,-0.05932008352726575,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.4963745724674746,0.33,0.4,1.026292726321919,1.003264243256003,sma,120,4.480646682527122,16.0,0.0075,60
15,240,0.0010103081311356888,0.05816542330919911,0.018857773388591906,0.09373479314253992,-0.0590027798664868,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.4963745724674746,0.33,0.4,1.026292726321919,1.003264243256003,sma,120,4.480646682527122,16.0,0.0075,60
15,240,0.0010353993574176458,0.05479688531770963,0.017339351736767622,0.03549246679059224,-0.03012939158118412,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.647171200841361,0.5,0.4,0.9750453190606693,1.0058162096696721,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05523843358580055,0.015623985305370635,0.03408027883451765,-0.0352727833284486,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.647171200841361,0.5,0.4,0.9750453190606693,1.0058162096696721,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05477377438468087,0.017711770583990736,0.03129773954518453,-0.03648454419345589,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.647171200841361,0.5,0.4,0.9750453190606693,1.0058162096696721,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.054770703697011446,0.017255458069944402,0.03025282492718699,-0.03038332290890229,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.647171200841361,0.5,0.4,0.9750453190606693,1.0058162096696721,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05496143069583405,0.01702752745833004,0.030729215673550504,-0.04147808131469963,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.647171200841361,0.5,0.4,0.9750453190606693,1.0058162096696721,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05510858312238999,0.017760411099684494,0.021317351490895652,-0.035201712025320415,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.647171200841361,0.5,0.4,0.9750453190606693,1.0058162096696721,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05492913828503618,0.013018594608853774,0.031730804541280286,-0.03534364105188765,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.647171200841361,0.5,0.4,0.9750453190606693,1.0058162096696721,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.054153675537663905,0.015691609814875284,0.036431891223437894,-0.03789702349822832,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05433691293979727,0.016427771047245757,0.037321206828275014,-0.03897443933861513,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05385196704604358,0.01719345005041359,0.03066702896883655,-0.030755149298678258,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05406157726879778,0.016654563554617446,0.025243635628725575,-0.038939377657181105,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.054088526278977186,0.016540410054094914,0.02365334796468653,-0.04052933397687843,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.0544102460181868,0.013757665296082041,0.026524839599074833,-0.028955512340998028,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.053951414340933375,0.01720689946073961,0.030560793570017543,-0.03267888055300831,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05406422544150836,0.01718011359446249,0.03117702983573381,-0.040541248299237775,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05402644270567344,0.012960478249342655,0.03138006092291634,-0.032353305741113864,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05404992673607213,0.01477235332886783,0.030783500849204823,-0.032022476602996355,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05438048431760407,0.015666023115538795,0.034482965795525566,-0.04271074291887494,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.0539533984011391,0.01759830109113495,0.030553100277344643,-0.0337392621107057,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05375038883484225,0.01338152719243113,0.03399333740476418,-0.03531166512685576,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05396781398899368,0.017431634596307508,0.030351602702483205,-0.044020558679148405,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.053812708068378005,0.014009290190887824,0.02998909277444832,-0.03916407351636295,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.054133476902765744,0.01281233820493668,0.03770916160873866,-0.03896502094710525,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05375202023974635,0.015098600532352402,0.034664123675238225,-0.03734557084465874,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.0538249023444788,0.016301272004930954,0.026235101496102378,-0.04090934374341455,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05410787852731878,0.014571069562343697,0.030981146485290344,-0.03961935847313791,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.054510039996902064,0.016443647914296682,0.03643103385733349,-0.04327682513365601,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05411464886183065,0.01747506434254184,0.034947672543069803,-0.034893959367692975,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.053885782815659554,0.017376853908047916,0.028105174878328778,-0.03165598744114008,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.653870928982856,0.5,0.4,0.9750453190606693,1.024958290073943,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.054622725615183686,0.01394400270375379,0.028154021659919405,-0.028292497024809325,0.02,60,True,1.5,0.6,0.5,0.0,0.01,-3.653878298823484,0.5,0.4,0.9750453190606693,1.0249793467614516,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05418059578242277,0.013959051644556884,0.02840863512824112,-0.043749097969031536,0.02,60,True,1.5,0.6,0.5,0.0,0.01,-3.653878298823484,0.5,0.4,0.9750453190606693,1.0249793467614516,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010374817235721983,0.05566008021606545,0.0170501154395438,0.029829846549388517,-0.04046475238768042,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6572102566759024,0.5,0.4,0.9742860765281826,1.0058162096696721,sma,120,4.593385823157419,10.0,0.0075,45
15,240,0.0010374817235721983,0.05574510927553183,0.01292112310099714,0.029811847957313103,-0.03071851328079087,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6572102566759024,0.5,0.4,0.9742860765281826,1.0058162096696721,sma,120,4.593385823157419,10.0,0.0075,45
15,240,0.0010374817235721983,0.05595429316825975,0.01612020632050809,0.06393381760765207,-0.036460001398126496,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6572102566759024,0.5,0.4,0.9742860765281826,1.0058162096696721,sma,120,4.593385823157419,10.0,0.0075,45
15,240,0.0010353993574176458,0.053464159498305144,0.014913341894143,0.04030746442883454,-0.0394453243162154,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05350822216516459,0.010616933909935252,0.03851426654712233,-0.039430415795085286,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05347737707422825,0.015280611138897646,0.039080941231653336,-0.04523044348467431,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05349229118601413,0.010334106931609396,0.04050633696160344,-0.039080607482332705,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.053721368552152364,0.010095554105393093,0.03653455933948599,-0.037944544267403776,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.053338173369466196,0.010948804454722535,0.03668835458450858,-0.045191696338399506,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05353789662669313,0.010769200541822612,0.03610890492245259,-0.03781619339427346,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05332860288529306,0.011736716126032026,0.03523279735976342,-0.03519141272452127,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05372415896612259,0.015711545087646803,0.03396591063919163,-0.035952609388785306,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05327187477748028,0.015989648498060893,0.023437173357362714,-0.041044033953223466,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.053561786440066546,0.015603577635898978,0.034069299493738554,-0.03587413544324105,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.053417566323638664,0.013768793940859008,0.03998653148072808,-0.038267243399061436,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05318693562677217,0.010851871507470086,0.03961936816147268,-0.03928136689084028,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05349676824381258,0.013633734885657866,0.03607452950990322,-0.03808228218474382,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05349698215815696,0.01368848707596573,0.035095045170729124,-0.03790601702901425,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05327898722044261,0.015700444471979245,0.03519634621470353,-0.03599243777867815,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05350346013830089,0.015543268368592128,0.0399465912177474,-0.03729772071959183,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.05361616105914602,0.01557797517299362,0.03483081551241242,-0.037235675600848325,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010353993574176458,0.053622351211202665,0.010899550968180939,0.04008090392504985,-0.03899146640660506,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6577433399040773,0.5,0.4,0.9750453190606693,1.0360223212774327,sma,120,4.584375909474044,10.0,0.0075,45
15,240,0.0010374817235721983,0.056472032200720466,0.016359967037687256,0.025016582665259832,-0.03354785791939064,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6600113907524685,0.5,0.4,0.9742860765281826,1.0138194498884325,sma,120,4.593385823157419,10.0,0.0075,45
15,240,0.0010374817235721983,0.056632839495621444,0.016503229507433447,0.03775233280325732,-0.039544206074758566,0.02,60,True,1.5,1.0,0.5,0.0,0.01,-3.6600113907524685,0.5,0.4,0.9742860765281826,1.0138194498884325,sma,120,4.593385823157419,10.0,0.0075,45
