params,train_final_btc,test_final_btc,turns_test,fees_btc,turnover_btc,score,gen_gap,robust_score
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.016702427312447452, 'flip_band_exit': 0.017329796209308128, 'vol_window': 90, 'vol_adapt_k': 0.0025, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.66, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",1.0250507099214639,1.0101524320338124,1259.0,0.002540299065812828,11.294448980645798,1.0101524320338124,0.014898277887651412,-13.44209154400429
"{'trend_kind': 'sma', 'trend_lookback': 200, 'flip_band_entry': 0.024391290678549067, 'flip_band_exit': 0.018862897032044152, 'vol_window': 45, 'vol_adapt_k': 0.0075, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 240, 'step_allocation': 0.5, 'max_position': 0.6, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.02}",1.0073965020233404,1.0068382766862753,1200.0,0.00045569107496179923,2.027724989083965,1.0068382766862753,0.0005582253370650658,-4.021993473415586
"{'trend_kind': 'roc', 'trend_lookback': 120, 'flip_band_entry': 0.04614411014517683, 'flip_band_exit': 0.006530281873067687, 'vol_window': 90, 'vol_adapt_k': 0.005, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 1.0, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",1.0188239803087007,1.0054684345085814,3099.0,0.0004767891269025056,2.1210445274451875,1.0054684345085814,0.013355545800119328,-8.868704112220453
"{'trend_kind': 'roc', 'trend_lookback': 160, 'flip_band_entry': 0.022631832377821005, 'flip_band_exit': 0.009026559987182114, 'vol_window': 90, 'vol_adapt_k': 0.005, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 1.0, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.02}",1.0594924579994773,1.0049599721913651,1250.0,0.0009298713129846978,4.134724672211218,1.0049599721913651,0.05453248580811221,-6.2757108126786605
"{'trend_kind': 'roc', 'trend_lookback': 300, 'flip_band_entry': 0.015710306893214603, 'flip_band_exit': 0.014354567491116976, 'vol_window': 45, 'vol_adapt_k': 0.0025, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 180, 'step_allocation': 0.66, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",1.046669074083119,1.004348799560868,3192.0,0.0021412091076117505,9.518648258941726,1.004348799560868,0.04232027452225107,-16.51339397367887
"{'trend_kind': 'sma', 'trend_lookback': 200, 'flip_band_entry': 0.028074287648549752, 'flip_band_exit': 0.020535836274506333, 'vol_window': 45, 'vol_adapt_k': 0.0075, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.33, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",1.0020291146476132,1.0040730178283714,3187.0,0.0005102913273137273,2.2694892244462386,1.0040730178283714,-0.0020439031807581998,-9.233936789272494
"{'trend_kind': 'sma', 'trend_lookback': 200, 'flip_band_entry': 0.035393337872400274, 'flip_band_exit': 0.007969682039158547, 'vol_window': 90, 'vol_adapt_k': 0.0075, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.33, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",0.9860098658241179,1.0038124192704148,3024.0,0.0002387363880632016,1.062400998833722,1.0038124192704148,-0.017802553446296887,-7.619066052339433
"{'trend_kind': 'roc', 'trend_lookback': 160, 'flip_band_entry': 0.04147987777102618, 'flip_band_exit': 0.026728296690267793, 'vol_window': 45, 'vol_adapt_k': 0.0075, 'target_vol': 0.3, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 60, 'step_allocation': 0.5, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.02}",1.0644832068390797,1.0021346601790817,349.0,0.0004616734532458504,2.0527474589701122,1.0021346601790817,0.062348546659998005,-1.9458581370285215
"{'trend_kind': 'roc', 'trend_lookback': 240, 'flip_band_entry': 0.02184072954091225, 'flip_band_exit': 0.01565568467783577, 'vol_window': 60, 'vol_adapt_k': 0.0025, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.66, 'max_position': 1.0, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",1.044188933871768,1.0020805918063505,1657.0,0.0009931184393651875,4.414884300593857,1.0020805918063505,0.04210834206541758,-7.572027865389133
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.011783161114780763, 'flip_band_exit': 0.01522821206794047, 'vol_window': 90, 'vol_adapt_k': 0.0025, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.66, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.01}",1.0137247623935015,1.0013922381958613,1257.0,0.0025796520199979052,11.466444052284835,1.0013922381958613,0.012332524197640193,-13.617027501598145
"{'trend_kind': 'sma', 'trend_lookback': 200, 'flip_band_entry': 0.036338757663599446, 'flip_band_exit': 0.012281074379658492, 'vol_window': 90, 'vol_adapt_k': 0.0025, 'target_vol': 0.4, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.5, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",1.0751822591361255,1.0011016271680797,1246.0,0.0004627203423201927,2.057056303926546,1.0011016271680797,0.07408063196804582,-4.197808338631923
"{'trend_kind': 'sma', 'trend_lookback': 240, 'flip_band_entry': 0.03903246831411469, 'flip_band_exit': 0.019520613777480454, 'vol_window': 90, 'vol_adapt_k': 0.0, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.33, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.02}",1.068561013695657,1.0005027383694391,3025.0,0.00047907355231675516,2.129543058715054,1.0005027383694391,0.06805827532621778,-8.716318863814424
"{'trend_kind': 'roc', 'trend_lookback': 200, 'flip_band_entry': 0.03059371398592689, 'flip_band_exit': 0.019273343354833668, 'vol_window': 45, 'vol_adapt_k': 0.0025, 'target_vol': 0.5, 'min_mult': 0.5, 'max_mult': 1.5, 'cooldown_minutes': 120, 'step_allocation': 0.5, 'max_position': 0.8, 'rebalance_threshold_w': 0.0, 'min_trade_btc': 0.0, 'gate_window_days': 30, 'gate_roc_threshold': 0.0}",1.045383301277896,1.0002067684466773,3189.0,0.0007703973054877957,3.4243137463075937,1.0002067684466773,0.045176532831218585,-10.41395955896282
