bar_interval_minutes,cooldown_minutes,fees_btc,flip_band_entry,flip_band_exit,funding_limit_long,funding_limit_short,gate_roc_threshold,gate_window_days,long_only,max_mult,max_position,min_mult,min_trade_btc,rebalance_threshold_w,robust_score,step_allocation,target_vol,test_final_btc,train_final_btc,trend_kind,trend_lookback,turnover_btc,turns_test,vol_adapt_k,vol_window
15,180,0.000972545859729887,0.05775311793773869,0.018541827039762458,0.08429565220381034,-0.06176340198709053,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3470499796244786,0.33,0.3,0.9849672975202389,1.0002820719894454,sma,120,4.2997120143610355,10.0,0.0075,60
15,180,0.0009734072841320958,0.057400794964117124,0.019415963727333688,0.09463459955792461,-0.06097769476707166,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.351555836901729,0.33,0.3,0.9841246791139527,0.999770057467097,sma,120,4.303257819023817,10.0,0.0075,60
15,180,0.0009734072841320958,0.057374593888915304,0.01823894215135201,0.08512199595916263,-0.06453623077896874,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.351555836901729,0.33,0.3,0.9841246791139527,0.999770057467097,sma,120,4.303257819023817,10.0,0.0075,60
15,180,0.0009734072841320958,0.05740257166240527,0.019691987499483418,0.08153215406609451,-0.0674898882709887,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.351555836901729,0.33,0.3,0.9841246791139527,0.999770057467097,sma,120,4.303257819023817,10.0,0.0075,60
15,180,0.0009734072841320958,0.057399799268650055,0.018175794134806467,0.08259514459259709,-0.06710435110882233,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.351555836901729,0.33,0.3,0.9841246791139527,0.999770057467097,sma,120,4.303257819023817,10.0,0.0075,60
15,180,0.0009734072841320958,0.057395547169376844,0.01926987758044913,0.08027774126090333,-0.061903571652105846,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.351555836901729,0.33,0.3,0.9841246791139527,0.999770057467097,sma,120,4.303257819023817,10.0,0.0075,60
15,180,0.0009734072841320958,0.05738773879320511,0.018180693469066287,0.07636643237625115,-0.06739054007021533,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.351555836901729,0.33,0.3,0.9841246791139527,0.999770057467097,sma,120,4.303257819023817,10.0,0.0075,60
15,180,0.0009734072841320958,0.05737412875976655,0.020918593749785587,0.0770789682285657,-0.06764604053869133,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.351555836901729,0.33,0.3,0.9841246791139527,0.999770057467097,sma,120,4.303257819023817,10.0,0.0075,60
15,180,0.0009703163973759516,0.056709200391209975,0.02051735388607979,0.07784200233775024,-0.07101442538270722,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05667208890968831,0.021057868924344903,0.07800425580687648,-0.07602972707413444,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05636799404044267,0.019296209512904918,0.0723451168191973,-0.06573475936459726,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056239663517311536,0.019900291590611054,0.08003097361092137,-0.06510907049349027,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05652081634091372,0.02046597953108408,0.07761299785819814,-0.06444155182684556,0.0,90,True,1.5,1.0,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056208383211061995,0.02357690330267406,0.09100149786669935,-0.06585838617146966,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056077600231415455,0.01925267447598438,0.09164746202570745,-0.06642974083681157,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056388001420831786,0.019208029088528415,0.07771809504622947,-0.06679828230055336,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05608060675962825,0.022313558025760422,0.09043351833801938,-0.06846751867854974,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056514819295555074,0.01938571896562714,0.06994442565023454,-0.06540732357150064,0.0,90,True,1.5,1.0,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.0565892709374302,0.01922940749470812,0.09483447211730192,-0.06370850801178564,0.0,90,True,1.5,1.0,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056457828661105804,0.01923293813687585,0.07332353235368136,-0.06486396718782864,0.0,90,True,1.5,1.0,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056195741884984295,0.019039090798789408,0.08412336189184592,-0.06351921657869837,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05607665058073,0.02398810617770995,0.08341199352658034,-0.06438799337014246,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05625041347193026,0.018566605917642604,0.09232438130072639,-0.06946675534591769,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056084541627102205,0.01908673133912472,0.08021126781367816,-0.06103438783180032,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056117055289349085,0.019187815266981947,0.07950124166777722,-0.06443747091432127,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056170963987187794,0.019123307566620396,0.07977382222987098,-0.060776447255726423,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05612449145257228,0.019364184910276905,0.07928276674443903,-0.06069205662910917,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056196781497067014,0.01929131005208892,0.09093226240980648,-0.0604652015166674,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05621066607159121,0.023487270265915586,0.09124424202477041,-0.06620834820555305,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05625667250531952,0.022376836753962574,0.0903968296604273,-0.0687395835646666,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05659750227594524,0.019745909677152985,0.0814305513333417,-0.06640109405484393,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05648654343635107,0.01655425354182813,0.08578985833469807,-0.06606395695358787,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05672311237606571,0.021530514006278256,0.07896350220991864,-0.0701243839402103,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05645681971233775,0.016536297896776422,0.08146643511746143,-0.062088858332627506,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056570527174813416,0.017100440498678468,0.08513793852822255,-0.06607095931128697,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05670200492703282,0.017240319836763916,0.08508357868864908,-0.0657151988884401,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05643731317310239,0.019489720130604217,0.08127534379267973,-0.062300710310323575,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056735382362893896,0.022398754683096406,0.07909711971374911,-0.06810488400938663,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05635843354931549,0.01647946275627851,0.08643814011579296,-0.065483588677598,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05643971330967238,0.016450888998959756,0.08549592081869756,-0.06656497664529279,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05674875869177118,0.016974146357044292,0.08575484476640631,-0.06644442296333361,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056729215165874265,0.02252511098426239,0.07849178926761224,-0.0708500712457873,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05660423302608175,0.021421206394150762,0.077959521423838,-0.06963158429681196,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05646686383733316,0.017180230487581168,0.08147294224017208,-0.06228183157326471,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.0565965895315161,0.017468034842327448,0.08258388683082482,-0.05916193479092004,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3527420542811184,0.33,0.3,0.9694065669841024,0.998783248623493,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05678229571839746,0.020951550443956874,0.07828174398261327,-0.0753723088323049,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05708956611343597,0.019234238070949188,0.08363444820775376,-0.05987029493805398,0.01,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.057054313437801006,0.01957656649753961,0.0662771563736419,-0.06291984490935314,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05700079641840449,0.02000618441119307,0.0886407347970301,-0.06269439991945401,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.057123580492347795,0.020356931873893636,0.07441873989053306,-0.07184372967209048,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05695975892020806,0.017301557966950033,0.07464980339915858,-0.06355653481344803,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056884773943394536,0.02231894293861843,0.07855317005032929,-0.06351209478903692,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05691190568464095,0.01851809563242807,0.0787032313941961,-0.06311964280578536,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05718794556822285,0.01981379415450606,0.07426487657616555,-0.07241301146606709,0.0,90,True,1.5,1.0,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05701726562065753,0.020878406269319142,0.07632407326342401,-0.0799566510471702,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05710090180166261,0.020023666450479746,0.07420261260729549,-0.06411504616861677,0.0,90,True,1.5,1.0,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.057129308593989174,0.021087289483266283,0.07711209156022644,-0.07809667686916903,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056945360200966334,0.02002315681978757,0.0876160844686726,-0.06468507342330285,0.0,90,True,1.5,1.0,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05691779891927963,0.021015380700873373,0.0813419014114409,-0.08172543744439785,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056909071084594115,0.020766249076596216,0.07551985816800016,-0.06762354476740468,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.057254822664233554,0.01998665703411838,0.09524957346418139,-0.0639967032939827,0.0,90,True,1.5,1.0,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.0571695242420406,0.019327286601458125,0.0943768016119456,-0.06210517508413914,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05723777822535705,0.01931325162993847,0.09580907739300548,-0.06222179225916918,0.02,90,True,1.5,1.0,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05688732555732076,0.021093029310645,0.08096609313729133,-0.07945808687856735,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05713230288556189,0.02272263077521553,0.06990954042363469,-0.07761361305391541,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05729170974897746,0.020748884267532984,0.08258776977240007,-0.06988215662096625,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056814680075685374,0.02120147076299603,0.07685804347710098,-0.08407309586709454,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05704493066692801,0.018127088633481784,0.08259228176143665,-0.06765191131208687,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.057310420102851804,0.018205139204711968,0.07675728749189038,-0.0675707468718938,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05722063915268109,0.018032433828832604,0.0771745129861685,-0.06714248398460149,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05727030395333511,0.020776095631452517,0.07551377327640772,-0.06527295154605126,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.0568856295425653,0.02100482283943529,0.07684277609044529,-0.08226300652737964,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056903288769224576,0.01979832347395226,0.09227087974546536,-0.07204396479246009,0.0,90,True,1.5,1.0,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05714943018936858,0.01975341350871323,0.0743039105685008,-0.06267926836092623,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05699710293259648,0.017180645770001217,0.08207378357722925,-0.06179310219541452,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05733701244280376,0.01900825848597332,0.0767000841937571,-0.06232206927010834,0.0,90,True,1.5,0.6,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05718112753351114,0.019076094076960797,0.08208665189415976,-0.05969032408834707,0.01,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.056908969545498,0.020856871639085107,0.07940597105498623,-0.07749208592229556,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05689633271034317,0.020740388562313306,0.07677946352916207,-0.0786499268177276,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
15,180,0.0009703163973759516,0.05692820258558085,0.020845254616352466,0.07800483171170912,-0.07756887359183486,0.0,90,True,1.5,0.8,0.5,0.0,0.01,-3.3528852115665364,0.33,0.3,0.9694065669841024,0.9991922694389734,sma,120,4.284926149896682,10.0,0.0075,60
